slide_no,date,lead_d,region,y14,y7,train_exclude,r24,r3,r7,r30,d_r24_1d,d_r7_3d,accel,dryspell,soil,soil_prov,d_soil_3d,d_soil_7d,fos_med,fos_prov,d_fos_7d,seis_n50,seis_dist,seis_yrs,slope,elev,aspect,curv,twi,spi,draind,ndvi,d_road,d_river,lulc,susceptibility,analogue_m,stratum,traj_id,window_year,r7_lag3,r7_lag7,r30_lag7,soil_lag3,fos_lag7,r24max7,wetdays7,fos_min14,r7slope7,soil_miss,fos_miss,lulc_AGRI,lulc_BARREN,lulc_BUILT,lulc_FOREST,lulc_WATER,lulc_WETLAND,fold
NEWS-DARJ-20150701,2015-06-16,15.0,pre,0,0,0,11.8,78.6,203.4,768.3,-3.0,-149.7,-22.986,0,0.2542,PROXY-spatial,-0.0136,-0.0017,0.557,ANALYTICAL-ensemble,-0.001,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,353.1,364.3,660.4,0.2678,0.558,58.9,7.0,0.556,-35.73928571428571,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-17,14.0,pre,1,0,0,12.7,39.2,201.7,775.7,0.9,-83.2,-24.671,0,0.2554,PROXY-spatial,-0.0108,0.0002,0.558,ANALYTICAL-ensemble,-0.001,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,284.9,374.4,661.8,0.2662,0.559,58.9,7.0,0.556,-39.05714285714286,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-18,13.0,pre,1,0,0,55.5,79.9,198.2,819.6,42.8,-8.8,-30.8,0,0.2451,PROXY-spatial,-0.0151,-0.0125,0.557,ANALYTICAL-ensemble,-0.001,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,207.0,413.8,720.6,0.2602,0.558,55.5,7.0,0.556,-30.953571428571422,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-19,12.0,pre,1,0,0,3.7,71.8,167.5,823.0,-51.8,-35.9,-27.357,0,0.2398,PROXY-spatial,-0.0144,-0.0208,0.557,ANALYTICAL-ensemble,0.0,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,203.4,359.0,753.7,0.2542,0.557,55.5,6.0,0.556,-26.267857142857153,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-20,11.0,pre,1,0,0,11.3,70.4,161.7,831.6,7.6,-40.0,-27.343,0,0.2352,PROXY-spatial,-0.0202,-0.0326,0.558,ANALYTICAL-ensemble,0.001,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,201.7,353.1,755.3,0.2554,0.557,55.5,6.0,0.556,-16.20714285714285,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-21,10.0,pre,1,0,0,5.0,20.0,114.6,812.6,-6.3,-83.6,-24.329,0,0.2326,PROXY-spatial,-0.0125,-0.0336,0.559,ANALYTICAL-ensemble,0.002,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,198.2,284.9,799.1,0.2451,0.557,55.5,5.0,0.556,-14.099999999999998,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-22,9.0,pre,1,0,0,5.0,21.3,104.9,817.7,-0.0,-62.6,-14.586,0,0.2383,PROXY-spatial,-0.0015,-0.0219,0.56,ANALYTICAL-ensemble,0.004,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,167.5,207.0,806.2,0.2398,0.556,55.5,4.0,0.556,-18.078571428571422,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-23,8.0,pre,1,0,0,64.0,74.1,157.2,860.0,59.0,-4.5,-6.6,0,0.2425,PROXY-spatial,0.0073,-0.0117,0.559,ANALYTICAL-ensemble,0.002,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,161.7,203.4,768.3,0.2352,0.557,64.0,4.0,0.556,-13.321428571428573,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-24,7.0,pre,1,1,0,14.5,83.6,159.0,874.5,-49.5,44.4,-6.1,0,0.2464,PROXY-spatial,0.0138,-0.009,0.557,ANALYTICAL-ensemble,-0.001,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,114.6,201.7,775.7,0.2326,0.558,64.0,4.0,0.556,-6.964285714285716,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-25,6.0,pre,1,1,0,0.2,78.7,103.7,847.7,-14.3,-1.2,-13.5,1,0.2554,PROXY-spatial,0.0171,0.0103,0.559,ANALYTICAL-ensemble,0.002,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,104.9,198.2,819.6,0.2383,0.557,64.0,3.0,0.556,-5.507142857142854,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-26,5.0,pre,1,1,0,5.3,20.0,105.4,848.3,5.1,-51.8,-8.871,0,0.2568,PROXY-spatial,0.0143,0.017,0.56,ANALYTICAL-ensemble,0.003,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,157.2,167.5,823.0,0.2425,0.557,64.0,3.0,0.556,-4.878571428571428,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-27,4.0,pre,1,1,0,8.3,13.8,102.4,856.6,3.0,-56.6,-8.471,0,0.258,REAL,0.0116,0.0228,0.561,ANALYTICAL-ensemble,0.003,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,159.0,161.7,831.6,0.2464,0.558,64.0,2.0,0.556,-3.182142857142855,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-28,3.0,pre,1,1,0,9.7,23.3,107.0,816.3,1.4,3.3,-1.086,0,0.2659,REAL,0.0105,0.0333,0.562,ANALYTICAL-ensemble,0.003,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,103.7,114.6,812.6,0.2554,0.559,64.0,2.0,0.556,-5.603571428571422,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-29,2.0,pre,1,1,0,11.5,29.4,113.5,817.0,1.8,8.1,1.229,0,0.2674,REAL,0.0106,0.0291,0.563,ANALYTICAL-ensemble,0.003,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,105.4,104.9,817.7,0.2568,0.56,64.0,3.0,0.557,-8.442857142857136,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2015-06-30,1.0,pre,1,1,0,41.0,62.1,90.4,846.8,29.5,-12.0,-9.543,0,0.2657,REAL,0.0077,0.0232,0.561,ANALYTICAL-ensemble,0.002,9,16.92,0,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.386,348.0,POS,NEWS-DARJ-20150701,,102.4,157.2,860.0,0.258,0.559,41.0,3.0,0.557,-6.592857142857147,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-02,,N0,0,0,0,0.0,8.1,88.0,135.5,-7.6,8.0,12.427,1,,MISSING (window-absent),,,0.584,ANALYTICAL-ensemble,-0.001,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,,,,,,0.0,0.0,0.584,,1,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-03,,N0,0,0,0,0.0,7.6,88.0,135.5,0.0,7.5,12.484,2,,MISSING (window-absent),,,0.584,ANALYTICAL-ensemble,-0.001,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,,,,,,0.0,0.0,0.584,,1,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-04,,N0,0,0,0,1.8,1.8,89.9,137.4,1.8,1.9,12.755,3,,MISSING (window-absent),,,0.584,ANALYTICAL-ensemble,-0.002,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,,,,,,1.8,0.0,0.584,,1,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-05,,N0,0,0,0,5.1,6.9,95.0,142.5,3.3,7.0,13.571,0,,MISSING (window-absent),,,0.585,ANALYTICAL-ensemble,-0.004,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,88.0,,,,,5.1,0.0,0.584,2.289999999999998,1,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-06,,N0,0,0,0,24.4,31.3,39.4,125.4,19.3,-48.6,-5.794,0,,MISSING (window-absent),,,0.585,ANALYTICAL-ensemble,0.0,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,88.0,,,,,24.4,1.0,0.584,-9.020000000000005,1,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-07,,N0,0,0,0,0.8,30.3,39.7,126.2,-23.6,-50.2,-5.824,1,,MISSING (window-absent),,,0.584,ANALYTICAL-ensemble,0.0,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,89.9,,,,,24.4,1.0,0.584,-10.919999999999993,1,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-08,,N0,0,0,0,0.6,25.8,32.8,126.8,-0.2,-62.2,-7.892,2,0.2695,PROXY-spatial,,,0.585,ANALYTICAL-ensemble,0.001,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,95.0,,,,,24.4,1.0,0.584,-11.16785714285714,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-09,,N0,0,0,0,1.8,3.2,34.6,128.6,1.2,-4.8,-7.635,3,0.2695,PROXY-spatial,,,0.585,ANALYTICAL-ensemble,0.001,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,39.4,88.0,135.5,,0.584,24.4,1.0,0.584,-11.774999999999999,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-10,,N0,0,0,0,1.1,3.5,35.6,129.7,-0.7,-4.1,-7.492,4,0.2695,PROXY-spatial,,,0.585,ANALYTICAL-ensemble,0.001,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,39.7,88.0,135.5,,0.584,24.4,1.0,0.584,-10.367857142857144,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-11,,N0,0,0,0,11.2,14.1,45.0,140.9,10.1,12.2,-6.413,0,0.2695,PROXY-spatial,0.0,,0.585,ANALYTICAL-ensemble,0.001,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,32.8,89.9,137.4,0.2695,0.584,24.4,2.0,0.584,-5.810714285714289,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-12,,N0,0,0,0,0.0,12.3,39.9,140.9,-11.2,5.3,-7.868,1,0.2695,PROXY-spatial,0.0,,0.585,ANALYTICAL-ensemble,0.0,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,34.6,95.0,142.5,0.2695,0.585,24.4,2.0,0.584,0.532142857142857,0,0,0,0,0,1,0,0,3
NEWS-DARJ-20150701,2016-05-13,,N0,0,0,0,1.2,12.4,16.7,142.1,1.2,-18.9,-3.246,2,0.2695,PROXY-spatial,0.0,,0.585,ANALYTICAL-ensemble,0.0,9,16.92,1,50.1,358.0,235.0,0.0656,5.17,251.5,0.0,0.827,542.2,805.4,FOREST,0.336,,N0,NEWS-DARJ-20150701_N0_2016,2016.0,35.6,39.4,125.4,0.2695,0.585,11.2,1.0,0.584,-1.5857142857142867,0,0,0,0,0,1,0,0,3
